省,市,县,县代码,production_2020_POP,production_2025_POP,production_2030_POP,production_2035_POP,production_2040_POP,production_2045_POP,production_2050_POP
香港特别行政区,香港特别行政区,荃湾区,810010.0,,,,,,,
香港特别行政区,香港特别行政区,沙田区,810016.0,,,,,,,
香港特别行政区,香港特别行政区,深水埗区,810006.0,,,,,,,
香港特别行政区,香港特别行政区,屯门区,810011.0,,,,,,,
香港特别行政区,香港特别行政区,湾仔区,810002.0,,,,,,,
香港特别行政区,香港特别行政区,西贡区,810015.0,,,,,,,
香港特别行政区,香港特别行政区,油尖旺区,810005.0,,,,,,,
香港特别行政区,香港特别行政区,元朗区,810012.0,,,,,,,
香港特别行政区,香港特别行政区,中西区,810001.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,阿克苏市,652901.0,1724.0,1286.0,1005.0,833.0,945.0,833.0,745.0
新疆维吾尔自治区,阿克苏地区,阿瓦提县,652928.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,拜城县,652926.0,244.0,171.0,129.0,103.0,,,
新疆维吾尔自治区,阿克苏地区,柯坪县,652929.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,库车市,652902.0,1019.0,685.0,497.0,382.0,,,
新疆维吾尔自治区,阿克苏地区,沙雅县,652924.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,温宿县,652922.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,乌什县,652927.0,,,,,,,
新疆维吾尔自治区,阿克苏地区,新和县,652925.0,,,,,,,
新疆维吾尔自治区,阿拉尔市,阿拉尔市,659002.0,,,,,,,
新疆维吾尔自治区,阿勒泰地区,阿勒泰市,654301.0,,,,,,,
新疆维吾尔自治区,阿勒泰地区,布尔津县,654321.0,321.0,228.0,174.0,191.0,,,
新疆维吾尔自治区,阿勒泰地区,福海县,654323.0,,,,,,,
新疆维吾尔自治区,阿勒泰地区,富蕴县,654322.0,706.0,509.0,396.0,320.0,586.0,539.0,691.0
新疆维吾尔自治区,阿勒泰地区,哈巴河县,654324.0,126.0,88.0,67.0,,,,
新疆维吾尔自治区,阿勒泰地区,吉木乃县,654326.0,,,,,,,
新疆维吾尔自治区,阿勒泰地区,青河县,654325.0,,,,,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县,652829.0,,,,,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,652827.0,330.0,322.0,243.0,195.0,166.0,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,652828.0,,,,,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,652801.0,816.0,630.0,502.0,417.0,784.0,692.0,621.0
新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,652822.0,,,,,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,652825.0,,,,,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县,652824.0,578.0,423.0,327.0,268.0,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,652823.0,,,,,,,
新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,652826.0,734.0,547.0,430.0,357.0,313.0,390.0,597.0
新疆维吾尔自治区,北屯市,北屯市,659005.0,,,,,,,
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,652702.0,,,,,,,
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,652701.0,497.0,361.0,278.0,226.0,,,
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,652722.0,402.0,291.0,225.0,183.0,,,
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,652723.0,,,,,,,
新疆维吾尔自治区,昌吉回族自治州,昌吉市,652301.0,1320.0,1320.0,1320.0,1320.0,1220.0,1320.0,1320.0
新疆维吾尔自治区,昌吉回族自治州,阜康市,652302.0,196.0,147.0,116.0,95.0,,,
新疆维吾尔自治区,昌吉回族自治州,呼图壁县,652323.0,,,,,,,
新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,652327.0,124.0,88.0,68.0,54.0,,,
新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,652324.0,,,,,,,
新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,652328.0,,,,,,,
新疆维吾尔自治区,昌吉回族自治州,奇台县,652325.0,284.0,201.0,151.0,119.0,,,
新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,650521.0,,,,,,,
新疆维吾尔自治区,哈密市,伊吾县,650522.0,,,,,,,
新疆维吾尔自治区,哈密市,伊州区,650502.0,717.0,540.0,430.0,352.0,,,
新疆维吾尔自治区,和田地区,策勒县,653225.0,,,,,,,
新疆维吾尔自治区,和田地区,和田市,653201.0,,,,,,,
新疆维吾尔自治区,和田地区,和田县,653221.0,,,,,,,
新疆维吾尔自治区,和田地区,洛浦县,653224.0,1485.0,1696.0,1319.0,1083.0,942.0,1069.0,965.0
新疆维吾尔自治区,和田地区,民丰县,653227.0,,,,,,,
新疆维吾尔自治区,和田地区,墨玉县,653222.0,1759.9,474.0,370.0,305.0,264.0,,
新疆维吾尔自治区,和田地区,皮山县,653223.0,,,,,,,
新疆维吾尔自治区,和田地区,于田县,653226.0,,,,,,,
新疆维吾尔自治区,胡杨河市,胡杨河市,659010.0,,,,,,,
新疆维吾尔自治区,喀什地区,巴楚县,653130.0,,,,,,,
新疆维吾尔自治区,喀什地区,伽师县,653129.0,,,,,,,
新疆维吾尔自治区,喀什地区,喀什市,653101.0,2288.0,1757.0,1404.0,1170.0,1164.0,1104.0,964.0
新疆维吾尔自治区,喀什地区,麦盖提县,653127.0,,,,,,,
新疆维吾尔自治区,喀什地区,莎车县,653125.0,825.0,825.0,825.0,768.0,825.0,825.0,825.0
新疆维吾尔自治区,喀什地区,疏附县,653121.0,,,,,,,
新疆维吾尔自治区,喀什地区,疏勒县,653122.0,,,,,,,
新疆维吾尔自治区,喀什地区,塔什库尔干塔吉克自治县,653131.0,,,,,,,
新疆维吾尔自治区,喀什地区,叶城县,653126.0,838.1,574.0,447.0,365.0,315.0,,
新疆维吾尔自治区,喀什地区,英吉沙县,653123.0,1162.0,515.0,318.0,265.0,,,
新疆维吾尔自治区,喀什地区,岳普湖县,653128.0,,,,,,,
新疆维吾尔自治区,喀什地区,泽普县,653124.0,,,,,,,
新疆维吾尔自治区,可克达拉市,可克达拉市,659008.0,,,,,,,
新疆维吾尔自治区,克拉玛依市,白碱滩区,650204.0,,,,,,,
新疆维吾尔自治区,克拉玛依市,独山子区,650202.0,,,,,,,
新疆维吾尔自治区,克拉玛依市,克拉玛依区,650203.0,,,,,,,
新疆维吾尔自治区,克拉玛依市,乌尔禾区,650205.0,,,,,,,
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,653023.0,,,,,,,
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,653022.0,,,,,,,
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,653001.0,338.0,250.0,199.0,163.0,,,
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,653024.0,,,,,,,
新疆维吾尔自治区,昆玉市,昆玉市,659009.0,,,,,,,
新疆维吾尔自治区,石河子市,石河子市,659001.0,896.0,638.0,502.0,414.0,601.0,566.0,825.0
新疆维吾尔自治区,双河市,双河市,659007.0,,,,,,,
新疆维吾尔自治区,塔城地区,额敏县,654221.0,468.0,330.0,250.0,199.0,,,
新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,654226.0,168.0,122.0,94.0,77.0,,,
新疆维吾尔自治区,塔城地区,沙湾市,654223.0,330.0,330.0,330.0,291.0,330.0,330.0,
新疆维吾尔自治区,塔城地区,塔城市,654201.0,,,,,,,
新疆维吾尔自治区,塔城地区,托里县,654224.0,396.0,332.0,261.0,215.0,389.0,342.0,
新疆维吾尔自治区,塔城地区,乌苏市,654202.0,693.0,404.0,228.0,158.0,,,
新疆维吾尔自治区,塔城地区,裕民县,654225.0,,,,,,,
新疆维吾尔自治区,铁门关市,铁门关市,659006.0,,,,,,,
新疆维吾尔自治区,图木舒克市,图木舒克市,659003.0,660.0,660.0,445.0,277.0,310.0,383.0,287.0
新疆维吾尔自治区,吐鲁番市,高昌区,650402.0,643.0,435.0,316.0,243.0,202.0,,
新疆维吾尔自治区,吐鲁番市,鄯善县,650421.0,,,,,,,
新疆维吾尔自治区,吐鲁番市,托克逊县,650422.0,,,,,,,
新疆维吾尔自治区,乌鲁木齐市,达坂城区,650107.0,2486.0,1879.0,1281.0,821.0,634.0,,
新疆维吾尔自治区,乌鲁木齐市,米东区,650109.0,1152.0,522.0,328.0,271.0,365.0,660.0,660.0
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,650103.0,,,,,,,
新疆维吾尔自治区,乌鲁木齐市,水磨沟区,650105.0,,,,,,,
新疆维吾尔自治区,乌鲁木齐市,天山区,650102.0,,,,,,,
新疆维吾尔自治区,乌鲁木齐市,头屯河区,650106.0,,,,,,,
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,650121.0,,,,,,,
新疆维吾尔自治区,乌鲁木齐市,新市区,650104.0,,,,,,,
新疆维吾尔自治区,五家渠市,五家渠市,659004.0,,,,,,,
新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,654022.0,169.0,126.0,99.0,82.0,,,
新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,654024.0,,,,,,,
新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,654023.0,350.0,266.0,212.0,177.0,,,
新疆维吾尔自治区,伊犁哈萨克自治州,霍尔果斯市,654004.0,,,,,,,
新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,654003.0,,,,,,,
新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,654028.0,,,,,,,
新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县,654027.0,500.0,369.0,286.0,233.0,201.0,,
新疆维吾尔自治区,伊犁哈萨克自治州,新源县,654025.0,,,,,,,
新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,654002.0,693.0,532.0,427.0,358.0,734.0,763.0,825.0
新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,654021.0,739.0,462.0,364.0,302.0,262.0,375.0,
新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县,654026.0,,,,,,,
云南省,保山市,昌宁县,530524.0,,,,,,,
云南省,保山市,龙陵县,530523.0,313.0,228.0,176.0,144.0,,,
云南省,保山市,隆阳区,530502.0,1064.0,791.0,620.0,511.0,704.0,746.0,1485.0
云南省,保山市,施甸县,530521.0,375.0,248.0,192.0,157.0,135.0,,
云南省,保山市,腾冲市,530581.0,738.0,553.0,435.0,358.0,310.0,436.0,825.0
云南省,楚雄彝族自治州,楚雄市,532301.0,,,,,,,
云南省,楚雄彝族自治州,大姚县,532326.0,,,,,,,
云南省,楚雄彝族自治州,禄丰市,532331.0,,,,,,,
云南省,楚雄彝族自治州,牟定县,532323.0,,,,,,,
云南省,楚雄彝族自治州,南华县,532324.0,,,,,,,
云南省,楚雄彝族自治州,双柏县,532322.0,,,,,,,
云南省,楚雄彝族自治州,武定县,532329.0,,,,,,,
云南省,楚雄彝族自治州,姚安县,532325.0,,,,,,,
云南省,楚雄彝族自治州,永仁县,532327.0,,,,,,,
云南省,楚雄彝族自治州,元谋县,532328.0,,,,,,,
云南省,大理白族自治州,宾川县,532924.0,1487.0,1098.0,855.0,663.9,671.9,666.0,1980.0
云南省,大理白族自治州,大理市,532901.0,,,,,,,
云南省,大理白族自治州,洱源县,532930.0,,,,,,,
云南省,大理白族自治州,鹤庆县,532932.0,281.0,207.0,161.0,131.0,,,
云南省,大理白族自治州,剑川县,532931.0,704.0,517.0,400.0,328.0,370.0,493.0,
云南省,大理白族自治州,弥渡县,532925.0,1541.9,1037.9,722.9,561.0,483.0,810.0,1320.0
云南省,大理白族自治州,南涧彝族自治县,532926.0,,,,,,,
云南省,大理白族自治州,巍山彝族回族自治县,532927.0,,,,,,,
云南省,大理白族自治州,祥云县,532923.0,385.1,385.1,385.1,385.1,385.1,,
云南省,大理白族自治州,漾濞彝族自治县,532922.0,,,,,,,
云南省,大理白族自治州,永平县,532928.0,296.0,212.0,160.0,129.0,,,
云南省,大理白族自治州,云龙县,532929.0,444.0,320.0,244.0,195.0,,,
云南省,德宏傣族景颇族自治州,梁河县,533122.0,,,,,,,
云南省,德宏傣族景颇族自治州,陇川县,533124.0,,,,,,,
云南省,德宏傣族景颇族自治州,芒市,533103.0,671.0,489.0,376.0,306.0,385.0,393.0,825.0
云南省,德宏傣族景颇族自治州,瑞丽市,533102.0,,,,,,,
云南省,德宏傣族景颇族自治州,盈江县,533123.0,708.0,504.0,379.0,302.0,255.0,,
云南省,迪庆藏族自治州,德钦县,533422.0,,,,,,,
云南省,迪庆藏族自治州,维西傈僳族自治县,533423.0,,,,,,,
云南省,迪庆藏族自治州,香格里拉市,533401.0,574.0,410.0,318.0,253.0,230.0,,
云南省,红河哈尼族彝族自治州,个旧市,532501.0,,,,,,,
云南省,红河哈尼族彝族自治州,河口瑶族自治县,532532.0,,,,,,,
云南省,红河哈尼族彝族自治州,红河县,532529.0,,,,,,,
云南省,红河哈尼族彝族自治州,建水县,532524.0,,,,,,,
云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,532530.0,,,,,,,
云南省,红河哈尼族彝族自治州,开远市,532502.0,1414.9,731.9,384.9,244.9,156.9,,
云南省,红河哈尼族彝族自治州,泸西县,532527.0,459.0,338.0,263.0,215.0,,,
云南省,红河哈尼族彝族自治州,绿春县,532531.0,,,,,,,
云南省,红河哈尼族彝族自治州,蒙自市,532503.0,825.0,825.0,739.0,603.0,517.0,583.0,
云南省,红河哈尼族彝族自治州,弥勒市,532504.0,605.0,445.0,345.0,281.0,242.0,303.0,825.0
云南省,红河哈尼族彝族自治州,屏边苗族自治县,532523.0,,,,,,,
云南省,红河哈尼族彝族自治州,石屏县,532525.0,,,,,,,
云南省,红河哈尼族彝族自治州,元阳县,532528.0,817.0,582.0,440.0,352.0,297.0,256.0,825.0
云南省,昆明市,安宁市,530181.0,1989.0,1477.0,1154.0,946.0,931.0,821.0,
云南省,昆明市,呈贡区,530114.0,,,,,,,
云南省,昆明市,东川区,530113.0,323.0,237.0,184.0,,,,
云南省,昆明市,富民县,530124.0,707.0,517.0,398.0,324.0,277.0,242.0,825.0
云南省,昆明市,官渡区,530111.0,1242.0,936.0,737.0,772.0,981.0,867.0,
云南省,昆明市,晋宁区,530115.0,,,,,,,
云南省,昆明市,禄劝彝族苗族自治县,530128.0,440.0,320.0,247.0,201.0,172.0,,
云南省,昆明市,盘龙区,530103.0,,,,,,,
云南省,昆明市,石林彝族自治县,530126.0,286.0,211.0,164.0,,,,
云南省,昆明市,嵩明县,530127.0,338.0,251.0,197.0,,,,
云南省,昆明市,五华区,530102.0,1982.0,1457.0,1133.0,924.0,787.0,688.0,825.0
云南省,昆明市,西山区,530112.0,33.0,33.0,33.0,33.0,,,
云南省,昆明市,寻甸回族彝族自治县,530129.0,527.0,389.0,303.0,396.0,340.0,449.0,825.0
云南省,昆明市,宜良县,530125.0,491.0,370.0,293.0,378.0,,,
云南省,丽江市,古城区,530702.0,,,,,,,
云南省,丽江市,华坪县,530723.0,644.0,374.0,288.0,233.0,199.0,,
云南省,丽江市,宁蒗彝族自治县,530724.0,,,,,,,
云南省,丽江市,永胜县,530722.0,989.0,717.0,549.0,445.0,381.0,330.0,
云南省,丽江市,玉龙纳西族自治县,530721.0,,,,,,,
云南省,临沧市,沧源佤族自治县,530927.0,174.0,114.0,81.0,62.0,,,
云南省,临沧市,凤庆县,530921.0,1320.0,985.0,757.0,610.0,520.0,450.0,1320.0
云南省,临沧市,耿马傣族佤族自治县,530926.0,825.0,575.0,429.0,338.0,334.0,473.0,825.0
云南省,临沧市,临翔区,530902.0,,,,,,,
云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530925.0,,,,,,,
云南省,临沧市,永德县,530923.0,,,,,,,
云南省,临沧市,云县,530922.0,,,,,,,
云南省,临沧市,镇康县,530924.0,586.0,420.0,319.0,256.0,217.0,,
云南省,怒江傈僳族自治州,福贡县,533323.0,,,,,,,
云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,533324.0,,,,,,,
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,533325.0,,,,,,,
云南省,怒江傈僳族自治州,泸水市,533301.0,347.0,250.0,192.0,154.0,,,
云南省,普洱市,江城哈尼族彝族自治县,530826.0,,,,,,,
云南省,普洱市,景东彝族自治县,530823.0,,,,,,,
云南省,普洱市,景谷傣族彝族自治县,530824.0,287.0,195.0,143.0,110.0,90.0,,
云南省,普洱市,澜沧拉祜族自治县,530828.0,989.0,421.0,295.0,224.0,,,
云南省,普洱市,孟连傣族拉祜族佤族自治县,530827.0,,,,,,,
云南省,普洱市,墨江哈尼族自治县,530822.0,584.0,402.0,298.0,234.0,252.0,353.0,693.0
云南省,普洱市,宁洱哈尼族彝族自治县,530821.0,297.0,199.0,144.0,111.0,,,
云南省,普洱市,思茅区,530802.0,305.0,215.0,160.0,126.0,,,
云南省,普洱市,西盟佤族自治县,530829.0,,,,,,,
云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,530825.0,602.0,427.0,322.0,257.0,216.0,,
云南省,曲靖市,富源县,530325.0,825.0,627.0,491.0,405.0,350.0,472.0,825.0
云南省,曲靖市,会泽县,530326.0,1052.0,789.0,619.0,509.0,441.0,388.0,990.0
云南省,曲靖市,陆良县,530322.0,1589.0,1186.0,927.0,696.9,663.9,537.9,825.0
云南省,曲靖市,罗平县,530324.0,,,,,,,
云南省,曲靖市,马龙区,530304.0,388.1,388.1,388.1,388.1,388.1,388.1,
云南省,曲靖市,麒麟区,530302.0,,,,,,,
云南省,曲靖市,师宗县,530323.0,1226.0,914.0,702.0,528.0,645.0,740.0,
云南省,曲靖市,宣威市,530381.0,2035.1,1252.9,868.9,704.0,606.0,761.0,
云南省,曲靖市,沾益区,530303.0,,,,,,,
云南省,文山壮族苗族自治州,富宁县,532628.0,,,,,,,
云南省,文山壮族苗族自治州,广南县,532627.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0
云南省,文山壮族苗族自治州,麻栗坡县,532624.0,,,,,,,
云南省,文山壮族苗族自治州,马关县,532625.0,,,,,,,
云南省,文山壮族苗族自治州,丘北县,532626.0,889.0,506.0,288.0,232.0,,,
云南省,文山壮族苗族自治州,文山市,532601.0,1588.0,1182.0,925.0,759.0,657.0,711.0,1485.0
云南省,文山壮族苗族自治州,西畴县,532623.0,,,,,,,
云南省,文山壮族苗族自治州,砚山县,532622.0,522.0,381.0,293.0,237.0,400.0,,
云南省,西双版纳傣族自治州,景洪市,532801.0,825.0,760.0,542.0,413.0,653.0,549.0,825.0
云南省,西双版纳傣族自治州,勐海县,532822.0,,,,,,,
云南省,西双版纳傣族自治州,勐腊县,532823.0,,,,,,,
云南省,玉溪市,澄江市,530481.0,241.0,178.0,139.0,114.0,,,
云南省,玉溪市,峨山彝族自治县,530426.0,708.0,290.0,221.0,180.0,,,
云南省,玉溪市,红塔区,530402.0,948.0,712.0,559.0,461.0,616.0,891.0,1650.0
云南省,玉溪市,华宁县,530424.0,255.0,189.0,148.0,121.0,104.0,,
云南省,玉溪市,江川区,530403.0,346.0,259.0,203.0,167.0,,,
云南省,玉溪市,通海县,530423.0,385.1,385.1,385.1,385.1,385.1,,
云南省,玉溪市,新平彝族傣族自治县,530427.0,825.0,825.0,637.0,518.0,442.0,387.0,825.0
云南省,玉溪市,易门县,530425.0,,,,,,,
云南省,玉溪市,元江哈尼族彝族傣族自治县,530428.0,912.0,660.0,507.0,409.0,350.0,304.0,825.0
云南省,昭通市,大关县,530624.0,825.0,749.0,602.0,504.0,640.0,568.0,825.0
云南省,昭通市,鲁甸县,530621.0,1103.0,861.0,694.0,583.0,512.0,455.0,825.0
云南省,昭通市,巧家县,530622.0,,,,,,,
云南省,昭通市,水富市,530681.0,,,,,,,
云南省,昭通市,绥江县,530626.0,,,,,,,
云南省,昭通市,威信县,530629.0,825.0,725.0,391.0,237.0,206.0,,
云南省,昭通市,盐津县,530623.0,,,,,,,
云南省,昭通市,彝良县,530628.0,,,,,,,
云南省,昭通市,永善县,530625.0,815.0,400.0,273.0,226.0,,,
云南省,昭通市,昭阳区,530602.0,1105.8,735.0,587.0,490.0,427.0,379.0,1320.0
云南省,昭通市,镇雄县,530627.0,825.0,825.0,825.0,763.0,660.0,765.0,825.0
浙江省,湖州市,安吉县,330523.0,1650.0,1650.0,1650.0,1650.0,1650.0,825.0,
浙江省,湖州市,德清县,330521.0,,,,,,,
浙江省,湖州市,南浔区,330503.0,,,,,,,
浙江省,湖州市,吴兴区,330502.0,,,,,,,
浙江省,湖州市,长兴县,330522.0,11550.0,11550.0,11550.0,11550.0,11550.0,5775.0,2475.0
浙江省,嘉兴市,海宁市,330481.0,,,,,,,
浙江省,嘉兴市,海盐县,330424.0,,,,,,,
浙江省,嘉兴市,嘉善县,330421.0,,,,,,,
浙江省,嘉兴市,南湖区,330402.0,,,,,,,
浙江省,嘉兴市,平湖市,330482.0,,,,,,,
浙江省,嘉兴市,桐乡市,330483.0,561.0,561.0,561.0,561.0,561.0,561.0,427.0
浙江省,嘉兴市,秀洲区,330411.0,,,,,,,
浙江省,金华市,东阳市,330783.0,,,,,,,
浙江省,金华市,金东区,330703.0,,,,,,,
浙江省,金华市,兰溪市,330781.0,6600.0,6600.0,6600.0,6600.0,6600.0,3300.0,
浙江省,金华市,磐安县,330727.0,,,,,,,
浙江省,金华市,浦江县,330726.0,,,,,,,
浙江省,金华市,武义县,330723.0,,,,,,,
浙江省,金华市,婺城区,330702.0,2475.0,2475.0,2475.0,2475.0,2475.0,825.0,866.0
浙江省,金华市,义乌市,330782.0,,,,,,,
浙江省,金华市,永康市,330784.0,,,,,,,
浙江省,丽水市,缙云县,331122.0,,,,,,,
浙江省,丽水市,景宁畲族自治县,331127.0,,,,,,,
浙江省,丽水市,莲都区,331102.0,,,,,,,
浙江省,丽水市,龙泉市,331181.0,,,,,,,
浙江省,丽水市,青田县,331121.0,,,,,,,
浙江省,丽水市,庆元县,331126.0,,,,,,,
浙江省,丽水市,松阳县,331124.0,,,,,,,
浙江省,丽水市,遂昌县,331123.0,,,,,,,
浙江省,丽水市,云和县,331125.0,,,,,,,
浙江省,宁波市,北仑区,330206.0,,,,,,,
浙江省,宁波市,慈溪市,330282.0,,,,,,,
浙江省,宁波市,奉化区,330213.0,,,,,,,
浙江省,宁波市,海曙区,330203.0,,,,,,,
浙江省,宁波市,江北区,330205.0,,,,,,,
浙江省,宁波市,宁海县,330226.0,,,,,,,
浙江省,宁波市,象山县,330225.0,,,,,,,
浙江省,宁波市,鄞州区,330212.0,,,,,,,
浙江省,宁波市,余姚市,330281.0,825.0,825.0,825.0,825.0,825.0,,6545.0
浙江省,宁波市,镇海区,330211.0,,,,,,,
浙江省,衢州市,常山县,330822.0,4950.0,3373.0,445.0,358.0,,,
浙江省,衢州市,江山市,330881.0,5742.0,5742.0,3350.0,2243.0,764.0,1650.0,
浙江省,衢州市,开化县,330824.0,,,,,,,
浙江省,衢州市,柯城区,330802.0,,,,,,,
浙江省,衢州市,龙游县,330825.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,
浙江省,衢州市,衢江区,330803.0,1650.0,1650.0,1650.0,1650.0,1121.0,1650.0,1650.0
浙江省,绍兴市,柯桥区,330603.0,,,,,,,
浙江省,绍兴市,上虞区,330604.0,,,,,,,
浙江省,绍兴市,嵊州市,330683.0,,,,,,,
浙江省,绍兴市,新昌县,330624.0,,,,,,,
浙江省,绍兴市,越城区,330602.0,,,,,,,
浙江省,绍兴市,诸暨市,330681.0,1650.0,1650.0,1650.0,1650.0,1650.0,,
浙江省,台州市,黄岩区,331003.0,,,,,,,
浙江省,台州市,椒江区,331002.0,,,,,,,
浙江省,台州市,临海市,331082.0,,,,,,,
浙江省,台州市,路桥区,331004.0,,,,,,,
浙江省,台州市,三门县,331022.0,,,,,,,
浙江省,台州市,天台县,331023.0,,,,,,,
浙江省,台州市,温岭市,331081.0,,,,,,,
浙江省,台州市,仙居县,331024.0,,,,,,,
浙江省,台州市,玉环市,331083.0,,,,,,,
浙江省,温州市,苍南县,330327.0,,,,,,,
浙江省,温州市,洞头区,330305.0,,,,,,,
浙江省,温州市,乐清市,330382.0,,,,,,,
浙江省,温州市,龙港市,330383.0,,,,,,,
浙江省,温州市,龙湾区,330303.0,,,,,,,
浙江省,温州市,鹿城区,330302.0,,,,,,,
浙江省,温州市,瓯海区,330304.0,,,,,,,
浙江省,温州市,平阳县,330326.0,,,,,,,
浙江省,温州市,瑞安市,330381.0,,,,,,,
浙江省,温州市,泰顺县,330329.0,,,,,,,
浙江省,温州市,文成县,330328.0,,,,,,,
浙江省,温州市,永嘉县,330324.0,,,,,,,
浙江省,舟山市,岱山县,330921.0,,,,,,,
浙江省,舟山市,定海区,330902.0,,,,,,,
浙江省,舟山市,普陀区,330903.0,,,,,,,
浙江省,舟山市,嵊泗县,330922.0,,,,,,,
重庆市,重庆市,巴南区,500113.0,,,,,,,
重庆市,重庆市,北碚区,500109.0,1518.0,1518.0,1227.0,1012.0,876.0,770.0,
重庆市,重庆市,璧山区,500120.0,1650.0,1650.0,1650.0,1132.0,700.0,371.0,1650.0
重庆市,重庆市,城口县,500229.0,,,,,,,
重庆市,重庆市,大渡口区,500104.0,990.0,990.0,990.0,990.0,990.0,987.0,
重庆市,重庆市,大足区,500111.0,,,,,,,
重庆市,重庆市,垫江县,500231.0,,,,,,,
重庆市,重庆市,丰都县,500230.0,654.0,466.0,351.0,280.0,,,
重庆市,重庆市,奉节县,500236.0,,,,,,,
重庆市,重庆市,涪陵区,500102.0,1143.0,844.0,653.0,530.0,818.0,710.0,1650.0
重庆市,重庆市,合川区,500117.0,4390.0,2499.0,1774.0,1294.0,1088.0,931.0,1650.0
重庆市,重庆市,江北区,500105.0,,,,,,,
重庆市,重庆市,江津区,500116.0,2479.5,1197.0,732.0,592.0,505.0,438.0,1056.0
重庆市,重庆市,九龙坡区,500107.0,,,,,,,
重庆市,重庆市,开州区,500154.0,1056.0,1056.0,1056.0,963.0,608.0,412.0,1056.0
重庆市,重庆市,梁平区,500155.0,1584.0,1262.0,654.0,526.0,446.0,385.0,
重庆市,重庆市,南岸区,500108.0,,,,,,,
重庆市,重庆市,南川区,500119.0,1699.5,1535.0,605.0,355.0,742.0,644.0,
重庆市,重庆市,彭水苗族土家族自治县,500243.0,499.0,325.0,229.0,174.0,,,
重庆市,重庆市,綦江区,500110.0,1121.0,822.0,632.0,513.0,,,
重庆市,重庆市,黔江区,500114.0,691.0,467.0,341.0,265.0,556.0,557.0,825.0
重庆市,重庆市,荣昌区,500153.0,,,,,,,
重庆市,重庆市,沙坪坝区,500106.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0
重庆市,重庆市,石柱土家族自治县,500240.0,1004.0,693.0,513.0,404.0,338.0,,
重庆市,重庆市,铜梁区,500151.0,2475.0,2475.0,2122.0,1588.0,1255.0,1067.0,
重庆市,重庆市,潼南区,500152.0,,,,,,,
重庆市,重庆市,万州区,500101.0,2475.0,1890.0,1452.0,1176.0,1005.0,876.0,
重庆市,重庆市,巫山县,500237.0,,,,,,,
重庆市,重庆市,巫溪县,500238.0,,,,,,,
重庆市,重庆市,武隆区,500156.0,351.0,250.0,189.0,151.0,,,
重庆市,重庆市,秀山土家族苗族自治县,500241.0,,,,,,,
重庆市,重庆市,永川区,500118.0,1980.0,1763.0,988.0,799.0,681.0,593.0,1980.0
重庆市,重庆市,酉阳土家族苗族自治县,500242.0,912.0,391.0,292.0,231.0,,,
